10 11 13 14
7 15 19 8
11 10 14 13
16 10 14 18
15 7 8 19
16 15 19 18
11 15 19 13
16 11 13 18
10 16 18 14
10 7 8 14
7 10 14 8
7 11 13 8
15 16 18 19
6 11 13 9
6 7 8 9
15 11 13 19
7 6 9 8
7 16 18 8
11 7 8 13
6 16 18 9
11 6 9 13
16 7 8 18
16 6 9 18
6 10 14 9
10 6 9 14
11 16 18 13
10 15 19 14
15 10 14 19
6 15 19 9
15 6 9 19
